2023/3/15 7:32:0 , -14.5183,-14.521,0.0794,11.9116,0.0,
2023/3/15 7:41:0 , -14.521,-14.5183,0.0803,11.9107,0.0,
2023/3/15 7:52:0 , -14.5155,-14.521,0.0807,11.9111,0.0,
2023/3/15 8:1:0 , -14.5183,-14.521,0.0807,11.9098,0.0,
2023/3/15 8:12:0 , -14.521,-14.5183,0.0789,11.9093,0.0,
2023/3/15 8:21:0 , -14.521,-14.5183,0.0789,11.9116,0.0,
2023/3/15 8:31:0 , -14.521,-14.521,0.0803,11.9093,0.0,
2023/3/15 8:41:0 , -14.521,-14.5183,0.0789,11.9079,0.0,
2023/3/15 8:51:0 , -14.5183,-14.521,0.0807,11.9121,0.0,
2023/3/15 9:1:0 , -14.521,-14.5183,0.0789,11.9111,0.0,
2023/3/15 9:11:0 , -14.5183,-14.521,0.0798,11.9093,0.0,
2023/3/15 9:21:0 , -14.521,-14.5183,0.0803,11.9102,0.0,
2023/3/15 9:31:0 , -14.5183,-14.5238,0.0807,11.9084,0.0,
2023/3/15 9:42:0 , -14.5183,-14.521,0.0807,11.9116,0.0,
2023/3/15 9:52:0 , -14.5183,-14.521,0.0794,11.9116,0.0,
2023/3/15 10:2:0 , -14.521,-14.5183,0.0789,11.9088,0.0,
2023/3/15 10:11:0 , -14.5183,-14.5238,0.0807,11.9111,0.0,
2023/3/15 10:22:0 , -14.521,-14.5183,0.0794,11.9111,0.0,
2023/3/15 10:31:0 , -14.521,-14.521,0.0803,11.9107,0.0,
2023/3/15 10:42:0 , -14.521,-14.5183,0.0789,11.9107,0.0,
2023/3/15 10:51:0 , -14.5183,-14.5238,0.0807,11.9107,0.0,
2023/3/15 11:2:0 , -14.521,-14.5183,0.0785,11.9093,0.0,
2023/3/15 11:12:0 , -14.5238,-14.5183,0.0789,11.9107,0.0,
2023/3/15 11:22:0 , -14.521,-14.521,0.0803,11.9116,0.0,
2023/3/15 11:31:0 , -14.5238,-14.5183,0.0794,11.9121,0.0,
2023/3/15 11:42:0 , -14.521,-14.521,0.0803,11.9116,0.0,
2023/3/15 11:51:0 , -14.5183,-14.5238,0.0798,11.9121,0.0,
2023/3/15 12:2:0 , -14.5238,-14.521,0.0798,11.9079,0.0,
2023/3/15 12:11:0 , -14.521,-14.5183,0.0789,11.9111,0.0,
2023/3/15 12:22:0 , -14.5183,-14.521,0.0789,11.9098,0.0,
2023/3/15 12:31:0 , -14.5183,-14.5238,0.0807,11.913,0.0,
2023/3/15 12:42:0 , -14.5238,-14.5183,0.0785,11.9111,0.0,
2023/3/15 12:51:0 , -14.5183,-14.5265,0.0798,11.9116,0.0,
2023/3/15 13:2:0 , -14.5238,-14.5183,0.0785,11.913,0.0,
2023/3/15 13:12:0 , -14.521,-14.5238,0.0803,11.9111,0.0,
2023/3/15 13:22:0 , -14.521,-14.521,0.0785,11.9116,0.0,
2023/3/15 13:32:0 , -14.5238,-14.521,0.0789,11.9116,0.0,
2023/3/15 13:42:0 , -14.521,-14.521,0.0785,11.9116,0.0,
2023/3/15 13:52:0 , -14.5238,-14.5238,0.0803,11.9102,0.0,
2023/3/15 14:2:0 , -14.521,-14.5238,0.0807,11.9111,0.0,
2023/3/15 14:12:0 , -14.521,-14.521,0.0785,11.9111,0.0,
2023/3/15 14:22:0 , -14.5265,-14.521,0.0794,11.9125,0.0,
2023/3/15 14:32:0 , -14.5238,-14.521,0.0798,11.913,0.0,
2023/3/15 14:42:0 , -14.521,-14.5265,0.0803,11.913,0.0,
2023/3/15 14:52:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/15 15:2:0 , -14.5238,-14.521,0.0794,11.913,0.0,
2023/3/15 15:12:0 , -14.521,-14.521,0.0785,11.9116,0.0,
2023/3/15 15:22:0 , -14.521,-14.5265,0.0807,11.9102,0.0,
2023/3/15 15:32:0 , -14.5238,-14.521,0.0785,11.9107,0.0,
2023/3/15 15:42:0 , -14.521,-14.5265,0.0803,11.9125,0.0,
2023/3/15 15:52:0 , -14.5238,-14.521,0.0785,11.9125,0.0,
2023/3/15 16:2:0 , -14.521,-14.5238,0.0803,11.9093,0.0,
2023/3/15 16:12:0 , -14.521,-14.5265,0.0803,11.913,0.0,
2023/3/15 16:22:0 , -14.521,-14.5238,0.0807,11.9121,0.0,
2023/3/15 16:32:0 , -14.521,-14.5265,0.0798,11.913,0.0,
2023/3/15 16:42:0 , -14.5183,-14.5265,0.0798,11.9121,0.0,
2023/3/15 16:53:0 , -14.521,-14.5265,0.0803,11.9111,0.0,
2023/3/15 17:2:0 , -14.521,-14.5265,0.0798,11.9111,0.0,
2023/3/15 17:13:0 , -14.5238,-14.521,0.0785,11.9125,0.0,
2023/3/15 17:22:0 , -14.5238,-14.5238,0.0798,11.913,0.0,
2023/3/15 17:33:0 , -14.5238,-14.521,0.078,11.9111,0.0,
2023/3/15 17:42:0 , -14.5238,-14.5238,0.0803,11.9116,0.0,
2023/3/15 17:52:0 , -14.521,-14.5265,0.0803,11.9157,0.0,
2023/3/15 18:2:0 , -14.5238,-14.521,0.0789,11.913,0.0,
2023/3/15 18:12:0 , -14.5238,-14.521,0.0785,11.9134,0.0,
2023/3/15 18:23:0 , -14.5238,-14.5238,0.0803,11.9111,0.0,
2023/3/15 18:32:0 , -14.5238,-14.521,0.0785,11.9125,0.0,
2023/3/15 18:43:0 , -14.521,-14.5265,0.0803,11.9116,0.0,
2023/3/15 18:52:0 , -14.5238,-14.521,0.0785,11.9121,0.0,
2023/3/15 19:3:0 , -14.521,-14.5265,0.0803,11.9116,0.0,
2023/3/15 19:12:0 , -14.5238,-14.5265,0.0798,11.9121,0.0,
2023/3/15 19:23:0 , -14.5238,-14.521,0.0785,11.9116,0.0,
2023/3/15 19:32:0 , -14.521,-14.5265,0.0794,11.9121,0.0,
2023/3/15 19:43:0 , -14.521,-14.5265,0.0794,11.9125,0.0,
2023/3/15 19:53:0 , -14.521,-14.5238,0.0785,11.9134,0.0,
2023/3/15 20:2:0 , -14.5238,-14.5238,0.0798,11.9116,0.0,
2023/3/15 20:13:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/15 20:22:0 , -14.521,-14.5265,0.0798,11.9139,0.0,
2023/3/15 20:33:0 , -14.521,-14.5265,0.0803,11.9134,0.0,
2023/3/15 20:42:0 , -14.5238,-14.521,0.0785,11.9139,0.0,
2023/3/15 20:53:0 , -14.5238,-14.5238,0.0798,11.9116,0.0,
2023/3/15 21:2:0 , -14.521,-14.5265,0.0798,11.9098,0.0,
2023/3/15 21:13:0 , -14.521,-14.5238,0.0789,11.9121,0.0,
2023/3/15 21:22:0 , -14.521,-14.5265,0.0789,11.9125,0.0,
2023/3/15 21:33:0 , -14.5238,-14.5265,0.0798,11.913,0.0,
2023/3/15 21:42:0 , -14.521,-14.5265,0.0798,11.913,0.0,
2023/3/15 21:53:0 , -14.521,-14.5238,0.0785,11.9134,0.0,
2023/3/15 22:3:0 , -14.521,-14.5265,0.0794,11.913,0.0,
2023/3/15 22:13:0 , -14.5238,-14.5238,0.078,11.9111,0.0,
2023/3/15 22:23:0 , -14.5238,-14.521,0.0785,11.913,0.0,
2023/3/15 22:33:0 , -14.5238,-14.521,0.0794,11.9116,0.0,
2023/3/15 22:43:0 , -14.5238,-14.5238,0.0785,11.913,0.0,
2023/3/15 22:52:0 , -14.5238,-14.5238,0.0803,11.9121,0.0,
2023/3/15 23:3:0 , -14.521,-14.5265,0.0803,11.9125,0.0,
2023/3/15 23:12:0 , -14.521,-14.5265,0.0803,11.9121,0.0,
2023/3/15 23:23:0 , -14.521,-14.5238,0.0789,11.9116,0.0,
2023/3/15 23:33:0 , -14.5238,-14.5238,0.0798,11.9116,0.0,
2023/3/15 23:43:0 , -14.5238,-14.5238,0.0798,11.913,0.0,
2023/3/15 23:53:0 , -14.521,-14.5265,0.0798,11.9125,0.0,
2023/3/16 0:3:0 , -14.521,-14.5265,0.0794,11.9125,0.0,
2023/3/16 0:13:0 , -14.521,-14.5238,0.0785,11.9107,0.0,
2023/3/16 0:23:0 , -14.521,-14.5238,0.0785,11.9121,0.0,
2023/3/16 0:33:0 , -14.5238,-14.521,0.0789,11.9125,0.0,
2023/3/16 0:43:0 , -14.521,-14.5265,0.0798,11.9125,0.0,
2023/3/16 0:53:0 , -14.5238,-14.521,0.0785,11.9111,0.0,
2023/3/16 1:3:0 , -14.5238,-14.5265,0.0803,11.913,0.0,
2023/3/16 1:13:0 , -14.521,-14.5265,0.0803,11.9134,0.0,
2023/3/16 1:23:0 , -14.5238,-14.5238,0.0798,11.913,0.0,
2023/3/16 1:33:0 , -14.5238,-14.521,0.0785,11.9111,0.0,
2023/3/16 1:43:0 , -14.521,-14.5238,0.0789,11.9134,0.0,
2023/3/16 1:53:0 , -14.521,-14.5265,0.0798,11.9121,0.0,
2023/3/16 2:3:0 , -14.5238,-14.5265,0.0798,11.9098,0.0,
2023/3/16 2:13:0 , -14.5238,-14.5238,0.0785,11.9139,0.0,
2023/3/16 2:23:0 , -14.5238,-14.5238,0.0785,11.9134,0.0,
2023/3/16 2:34:0 , -14.5238,-14.521,0.0785,11.9125,0.0,
2023/3/16 2:43:0 , -14.5238,-14.521,0.0785,11.913,0.0,
